object,SIMPLE_NAME, line no: 618,"addressMap",STRING_LITERAL, line no: 187
object,SIMPLE_NAME, line no: 618,new HashMap<String Address>(),CLASS_INSTANCE_CREATION, line no: 187
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressMap.address" person address CONVERTER),METHOD_INVOCATION, line no: 188
object,SIMPLE_NAME, line no: 618,"addressMap.address",STRING_LITERAL, line no: 188
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressMap.address.street" person "wicket-street" CONVERTER),METHOD_INVOCATION, line no: 189
object,SIMPLE_NAME, line no: 618,"addressMap.address.street",STRING_LITERAL, line no: 189
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressMap.address.street" person),CAST_EXPRESSION, line no: 190
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressMap.address.street" person),METHOD_INVOCATION, line no: 190
object,SIMPLE_NAME, line no: 618,testMapWithDotLookup,SIMPLE_NAME, line no: 197
object,SIMPLE_NAME, line no: 618,hm,SIMPLE_NAME, line no: 200
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressMap" person hm CONVERTER),METHOD_INVOCATION, line no: 201
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressMap[address.test]" person address CONVERTER),METHOD_INVOCATION, line no: 202
object,SIMPLE_NAME, line no: 618,"addressMap[address.test]",STRING_LITERAL, line no: 202
object,SIMPLE_NAME, line no: 618,assertNotNull(hm.get("address.test")),METHOD_INVOCATION, line no: 203
object,SIMPLE_NAME, line no: 618,assertNotNull,SIMPLE_NAME, line no: 203
object,SIMPLE_NAME, line no: 618,hm.get("address.test"),METHOD_INVOCATION, line no: 203
object,SIMPLE_NAME, line no: 618,get,SIMPLE_NAME, line no: 203
object,SIMPLE_NAME, line no: 618,"address.test",STRING_LITERAL, line no: 203
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressMap[address.test].street" person "wicket-street" CONVERTER),METHOD_INVOCATION, line no: 204
object,SIMPLE_NAME, line no: 618,"addressMap[address.test].street",STRING_LITERAL, line no: 204
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressMap[address.test].street" person),CAST_EXPRESSION, line no: 206
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressMap[address.test].street" person),METHOD_INVOCATION, line no: 206
object,SIMPLE_NAME, line no: 618,testListLookup,SIMPLE_NAME, line no: 213
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressList" person new ArrayList<Address>() CONVERTER),METHOD_INVOCATION, line no: 215
object,SIMPLE_NAME, line no: 618,"addressList",STRING_LITERAL, line no: 215
object,SIMPLE_NAME, line no: 618,new ArrayList<Address>(),CLASS_INSTANCE_CREATION, line no: 215
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressList.0" person new Address() CONVERTER),METHOD_INVOCATION, line no: 216
object,SIMPLE_NAME, line no: 618,"addressList.0",STRING_LITERAL, line no: 216
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressList.10" person new Address() CONVERTER),METHOD_INVOCATION, line no: 217
object,SIMPLE_NAME, line no: 618,"addressList.10",STRING_LITERAL, line no: 217
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressList.1" person new Address() CONVERTER),METHOD_INVOCATION, line no: 218
object,SIMPLE_NAME, line no: 618,"addressList.1",STRING_LITERAL, line no: 218
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressList.1.street" person "wicket-street" CONVERTER),METHOD_INVOCATION, line no: 219
object,SIMPLE_NAME, line no: 618,"addressList.1.street",STRING_LITERAL, line no: 219
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressList.0.street" person),CAST_EXPRESSION, line no: 221
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressList.0.street" person),METHOD_INVOCATION, line no: 221
object,SIMPLE_NAME, line no: 618,"addressList.0.street",STRING_LITERAL, line no: 221
object,SIMPLE_NAME, line no: 618,street=(String)PropertyResolver.getValue("addressList.1.street" person),ASSIGNMENT, line no: 223
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressList.1.street" person),CAST_EXPRESSION, line no: 223
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressList.1.street" person),METHOD_INVOCATION, line no: 223
object,SIMPLE_NAME, line no: 618,testArrayLookup,SIMPLE_NAME, line no: 230
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressArray" person new Address[]{new Address() null} CONVERTER),METHOD_INVOCATION, line no: 232
object,SIMPLE_NAME, line no: 618,"addressArray",STRING_LITERAL, line no: 232
object,SIMPLE_NAME, line no: 618,new Address[]{new Address() null},ARRAY_CREATION, line no: 232
object,SIMPLE_NAME, line no: 618,{new Address() null},ARRAY_INITIALIZER, line no: 232
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressArray.0.street" person "wicket-street" CONVERTER),METHOD_INVOCATION, line no: 234
object,SIMPLE_NAME, line no: 618,"addressArray.0.street",STRING_LITERAL, line no: 234
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressArray.0.street" person),CAST_EXPRESSION, line no: 235
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressArray.0.street" person),METHOD_INVOCATION, line no: 235
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressArray.1.street" person "wicket-street" CONVERTER),METHOD_INVOCATION, line no: 238
object,SIMPLE_NAME, line no: 618,"addressArray.1.street",STRING_LITERAL, line no: 238
object,SIMPLE_NAME, line no: 618,street=(String)PropertyResolver.getValue("addressArray.1.street" person),ASSIGNMENT, line no: 239
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressArray.1.street" person),CAST_EXPRESSION, line no: 239
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressArray.1.street" person),METHOD_INVOCATION, line no: 239
object,SIMPLE_NAME, line no: 618,testArrayLookupByBrackets,SIMPLE_NAME, line no: 246
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressArray[0].street" person "wicket-street" CONVERTER),METHOD_INVOCATION, line no: 250
object,SIMPLE_NAME, line no: 618,"addressArray[0].street",STRING_LITERAL, line no: 250
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressArray[0].street" person),CAST_EXPRESSION, line no: 251
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressArray[0].street" person),METHOD_INVOCATION, line no: 251
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressArray[1].street" person "wicket-street" CONVERTER),METHOD_INVOCATION, line no: 254
object,SIMPLE_NAME, line no: 618,"addressArray[1].street",STRING_LITERAL, line no: 254
object,SIMPLE_NAME, line no: 618,street=(String)PropertyResolver.getValue("addressArray[1].street" person),ASSIGNMENT, line no: 255
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressArray[1].street" person),CAST_EXPRESSION, line no: 255
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressArray[1].street" person),METHOD_INVOCATION, line no: 255
object,SIMPLE_NAME, line no: 618,testPropertyByIndexLookup,SIMPLE_NAME, line no: 262
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressAt.0" person new Address() CONVERTER),METHOD_INVOCATION, line no: 264
object,SIMPLE_NAME, line no: 618,"addressAt.0",STRING_LITERAL, line no: 264
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressAt.0.street" person "wicket-street" CONVERTER),METHOD_INVOCATION, line no: 265
object,SIMPLE_NAME, line no: 618,"addressAt.0.street",STRING_LITERAL, line no: 265
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressAt.0.street" person),CAST_EXPRESSION, line no: 266
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressAt.0.street" person),METHOD_INVOCATION, line no: 266
object,SIMPLE_NAME, line no: 618,testGetPropertyByNotExistingIndexArrayLookup,SIMPLE_NAME, line no: 273
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("addressArray" person new Address[]{} CONVERTER),METHOD_INVOCATION, line no: 275
object,SIMPLE_NAME, line no: 618,new Address[]{},ARRAY_CREATION, line no: 275
object,SIMPLE_NAME, line no: 618,{},ARRAY_INITIALIZER, line no: 275
object,SIMPLE_NAME, line no: 618,street=(String)PropertyResolver.getValue("addressArray[0].street" person),ASSIGNMENT, line no: 278
object,SIMPLE_NAME, line no: 618,testGetPropertyByNotExistingIndexListLookup,SIMPLE_NAME, line no: 285
object,SIMPLE_NAME, line no: 618,street=(String)PropertyResolver.getValue("addressList[0].street" person),ASSIGNMENT, line no: 290
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("addressList[0].street" person),CAST_EXPRESSION, line no: 290
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressList[0].street" person),METHOD_INVOCATION, line no: 290
object,SIMPLE_NAME, line no: 618,"addressList[0].street",STRING_LITERAL, line no: 290
object,SIMPLE_NAME, line no: 618,testGetIndexPropertyDirectly,SIMPLE_NAME, line no: 297
object,SIMPLE_NAME, line no: 618,addresses,SIMPLE_NAME, line no: 300
object,SIMPLE_NAME, line no: 618,new Address[]{address},ARRAY_CREATION, line no: 300
object,SIMPLE_NAME, line no: 618,{address},ARRAY_INITIALIZER, line no: 300
object,SIMPLE_NAME, line no: 618,address2,SIMPLE_NAME, line no: 302
object,SIMPLE_NAME, line no: 618,(Address)PropertyResolver.getValue("[0]" addresses),CAST_EXPRESSION, line no: 302
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("[0]" addresses),METHOD_INVOCATION, line no: 302
object,SIMPLE_NAME, line no: 618,"[0]",STRING_LITERAL, line no: 302
object,SIMPLE_NAME, line no: 618,assertSame(address address2),METHOD_INVOCATION, line no: 303
object,SIMPLE_NAME, line no: 618,assertSame,SIMPLE_NAME, line no: 303
object,SIMPLE_NAME, line no: 618,testListSizeLookup,SIMPLE_NAME, line no: 309
object,SIMPLE_NAME, line no: 618,addresses.add(new Address()),METHOD_INVOCATION, line no: 312
object,SIMPLE_NAME, line no: 618,add,SIMPLE_NAME, line no: 312
object,SIMPLE_NAME, line no: 618,person.setAddressList(addresses),METHOD_INVOCATION, line no: 314
object,SIMPLE_NAME, line no: 618,setAddressList,SIMPLE_NAME, line no: 314
object,SIMPLE_NAME, line no: 618,Object,SIMPLE_NAME, line no: 315
object,SIMPLE_NAME, line no: 618,size,SIMPLE_NAME, line no: 315
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressList.size" person),METHOD_INVOCATION, line no: 315
object,SIMPLE_NAME, line no: 618,"addressList.size",STRING_LITERAL, line no: 315
object,SIMPLE_NAME, line no: 618,assertEquals(size 2),METHOD_INVOCATION, line no: 316
object,SIMPLE_NAME, line no: 618,2,NUMBER_LITERAL, line no: 316
object,SIMPLE_NAME, line no: 618,size=PropertyResolver.getValue("addressList.size()" person),ASSIGNMENT, line no: 317
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressList.size()" person),METHOD_INVOCATION, line no: 317
object,SIMPLE_NAME, line no: 618,"addressList.size()",STRING_LITERAL, line no: 317
object,SIMPLE_NAME, line no: 618,testMapSizeLookup,SIMPLE_NAME, line no: 325
object,SIMPLE_NAME, line no: 618,addresses.put("size" address),METHOD_INVOCATION, line no: 329
object,SIMPLE_NAME, line no: 618,put,SIMPLE_NAME, line no: 329
object,SIMPLE_NAME, line no: 618,"size",STRING_LITERAL, line no: 329
object,SIMPLE_NAME, line no: 618,addresses.put("test" new Address()),METHOD_INVOCATION, line no: 330
object,SIMPLE_NAME, line no: 618,"test",STRING_LITERAL, line no: 330
object,SIMPLE_NAME, line no: 618,person.setAddressMap(addresses),METHOD_INVOCATION, line no: 331
object,SIMPLE_NAME, line no: 618,setAddressMap,SIMPLE_NAME, line no: 331
object,SIMPLE_NAME, line no: 618,addressFromMap,SIMPLE_NAME, line no: 332
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressMap.size" person),METHOD_INVOCATION, line no: 332
object,SIMPLE_NAME, line no: 618,"addressMap.size",STRING_LITERAL, line no: 332
object,SIMPLE_NAME, line no: 618,assertEquals(addressFromMap address),METHOD_INVOCATION, line no: 333
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressMap.size()" person),METHOD_INVOCATION, line no: 334
object,SIMPLE_NAME, line no: 618,"addressMap.size()",STRING_LITERAL, line no: 334
object,SIMPLE_NAME, line no: 618,testArraySizeLookup,SIMPLE_NAME, line no: 341
object,SIMPLE_NAME, line no: 618,person.setAddressArray(new Address[]{new Address() new Address()}),METHOD_INVOCATION, line no: 343
object,SIMPLE_NAME, line no: 618,setAddressArray,SIMPLE_NAME, line no: 343
object,SIMPLE_NAME, line no: 618,new Address[]{new Address() new Address()},ARRAY_CREATION, line no: 343
object,SIMPLE_NAME, line no: 618,{new Address() new Address()},ARRAY_INITIALIZER, line no: 343
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressArray.length" person),METHOD_INVOCATION, line no: 344
object,SIMPLE_NAME, line no: 618,"addressArray.length",STRING_LITERAL, line no: 344
object,SIMPLE_NAME, line no: 618,size=PropertyResolver.getValue("addressArray.size" person),ASSIGNMENT, line no: 346
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("addressArray.size" person),METHOD_INVOCATION, line no: 346
object,SIMPLE_NAME, line no: 618,"addressArray.size",STRING_LITERAL, line no: 346
object,SIMPLE_NAME, line no: 618,testMethodLookup,SIMPLE_NAME, line no: 353
object,SIMPLE_NAME, line no: 618,person.setAddressArray(addresses),METHOD_INVOCATION, line no: 356
object,SIMPLE_NAME, line no: 618,value,SIMPLE_NAME, line no: 357
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("getAddressArray()" person),METHOD_INVOCATION, line no: 357
object,SIMPLE_NAME, line no: 618,"getAddressArray()",STRING_LITERAL, line no: 357
object,SIMPLE_NAME, line no: 618,assertEquals(value addresses),METHOD_INVOCATION, line no: 358
object,SIMPLE_NAME, line no: 618,testField,SIMPLE_NAME, line no: 364
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("address2" person address CONVERTER),METHOD_INVOCATION, line no: 367
object,SIMPLE_NAME, line no: 618,"address2",STRING_LITERAL, line no: 367
object,SIMPLE_NAME, line no: 618,(Address)PropertyResolver.getValue("address2" person),CAST_EXPRESSION, line no: 368
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("address2" person),METHOD_INVOCATION, line no: 368
object,SIMPLE_NAME, line no: 618,assertEquals(address address2),METHOD_INVOCATION, line no: 369
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("address3" person address CONVERTER),METHOD_INVOCATION, line no: 373
object,SIMPLE_NAME, line no: 618,"address3",STRING_LITERAL, line no: 373
object,SIMPLE_NAME, line no: 618,new RuntimeException("Shoudln't come here"),CLASS_INSTANCE_CREATION, line no: 374
object,SIMPLE_NAME, line no: 618,RuntimeException,SIMPLE_NAME, line no: 374
object,SIMPLE_NAME, line no: 618,"Shoudln't come here",STRING_LITERAL, line no: 374
object,SIMPLE_NAME, line no: 618,testPrivateField,SIMPLE_NAME, line no: 385
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("privateAddress" person address CONVERTER),METHOD_INVOCATION, line no: 388
object,SIMPLE_NAME, line no: 618,"privateAddress",STRING_LITERAL, line no: 388
object,SIMPLE_NAME, line no: 618,(Address)PropertyResolver.getValue("privateAddress" person),CAST_EXPRESSION, line no: 389
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("privateAddress" person),METHOD_INVOCATION, line no: 389
object,SIMPLE_NAME, line no: 618,testPrivateFieldOfSuperClass,SIMPLE_NAME, line no: 396
object,SIMPLE_NAME, line no: 618,Person2,SIMPLE_NAME, line no: 398
object,SIMPLE_NAME, line no: 618,person2,SIMPLE_NAME, line no: 398
object,SIMPLE_NAME, line no: 618,new Person2(),CLASS_INSTANCE_CREATION, line no: 398
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("privateAddress" person2 address CONVERTER),METHOD_INVOCATION, line no: 400
object,SIMPLE_NAME, line no: 618,(Address)PropertyResolver.getValue("privateAddress" person2),CAST_EXPRESSION, line no: 401
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("privateAddress" person2),METHOD_INVOCATION, line no: 401
object,SIMPLE_NAME, line no: 618,testGetTargetClass,SIMPLE_NAME, line no: 408
object,SIMPLE_NAME, line no: 618,Class,SIMPLE_NAME, line no: 412
object,SIMPLE_NAME, line no: 618,clazz,SIMPLE_NAME, line no: 412
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyClass("number" address),METHOD_INVOCATION, line no: 412
object,SIMPLE_NAME, line no: 618,getPropertyClass,SIMPLE_NAME, line no: 412
object,SIMPLE_NAME, line no: 618,"number",STRING_LITERAL, line no: 412
object,SIMPLE_NAME, line no: 618,assertEquals(int.class clazz),METHOD_INVOCATION, line no: 413
object,SIMPLE_NAME, line no: 618,int.class,TYPE_LITERAL, line no: 413
object,SIMPLE_NAME, line no: 618,clazz=PropertyResolver.getPropertyClass("address.number" person),ASSIGNMENT, line no: 418
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyClass("address.number" person),METHOD_INVOCATION, line no: 418
object,SIMPLE_NAME, line no: 618,clazz=PropertyResolver.getPropertyClass("addressArray[0]" person),ASSIGNMENT, line no: 422
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyClass("addressArray[0]" person),METHOD_INVOCATION, line no: 422
object,SIMPLE_NAME, line no: 618,"addressArray[0]",STRING_LITERAL, line no: 422
object,SIMPLE_NAME, line no: 618,assertEquals(Address.class clazz),METHOD_INVOCATION, line no: 423
object,SIMPLE_NAME, line no: 618,Address.class,TYPE_LITERAL, line no: 423
object,SIMPLE_NAME, line no: 618,clazz=PropertyResolver.getPropertyClass("addressArray[0].number" person),ASSIGNMENT, line no: 425
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyClass("addressArray[0].number" person),METHOD_INVOCATION, line no: 425
object,SIMPLE_NAME, line no: 618,"addressArray[0].number",STRING_LITERAL, line no: 425
object,SIMPLE_NAME, line no: 618,testGetTargetField,SIMPLE_NAME, line no: 432
object,SIMPLE_NAME, line no: 618,field,SIMPLE_NAME, line no: 436
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyField("number" address),METHOD_INVOCATION, line no: 436
object,SIMPLE_NAME, line no: 618,getPropertyField,SIMPLE_NAME, line no: 436
object,SIMPLE_NAME, line no: 618,assertEquals(field.getName() "number"),METHOD_INVOCATION, line no: 437
object,SIMPLE_NAME, line no: 618,field.getName(),METHOD_INVOCATION, line no: 437
object,SIMPLE_NAME, line no: 618,getName,SIMPLE_NAME, line no: 437
object,SIMPLE_NAME, line no: 618,assertEquals(field.getType() int.class),METHOD_INVOCATION, line no: 438
object,SIMPLE_NAME, line no: 618,field.getType(),METHOD_INVOCATION, line no: 438
object,SIMPLE_NAME, line no: 618,getType,SIMPLE_NAME, line no: 438
object,SIMPLE_NAME, line no: 618,field=PropertyResolver.getPropertyField("address.number" person),ASSIGNMENT, line no: 443
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyField("address.number" person),METHOD_INVOCATION, line no: 443
object,SIMPLE_NAME, line no: 618,field=PropertyResolver.getPropertyField("addressArray[0].number" person),ASSIGNMENT, line no: 448
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyField("addressArray[0].number" person),METHOD_INVOCATION, line no: 448
object,SIMPLE_NAME, line no: 618,testGetTargetGetter,SIMPLE_NAME, line no: 456
object,SIMPLE_NAME, line no: 618,method,SIMPLE_NAME, line no: 460
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyGetter("number" address),METHOD_INVOCATION, line no: 460
object,SIMPLE_NAME, line no: 618,getPropertyGetter,SIMPLE_NAME, line no: 460
object,SIMPLE_NAME, line no: 618,assertEquals(method.getName() "getNumber"),METHOD_INVOCATION, line no: 461
object,SIMPLE_NAME, line no: 618,method.getName(),METHOD_INVOCATION, line no: 461
object,SIMPLE_NAME, line no: 618,"getNumber",STRING_LITERAL, line no: 461
object,SIMPLE_NAME, line no: 618,assertEquals(method.getReturnType() int.class),METHOD_INVOCATION, line no: 462
object,SIMPLE_NAME, line no: 618,method.getReturnType(),METHOD_INVOCATION, line no: 462
object,SIMPLE_NAME, line no: 618,getReturnType,SIMPLE_NAME, line no: 462
object,SIMPLE_NAME, line no: 618,method=PropertyResolver.getPropertyGetter("address.number" person),ASSIGNMENT, line no: 467
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyGetter("address.number" person),METHOD_INVOCATION, line no: 467
object,SIMPLE_NAME, line no: 618,method=PropertyResolver.getPropertyGetter("addressArray[0].number" person),ASSIGNMENT, line no: 472
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyGetter("addressArray[0].number" person),METHOD_INVOCATION, line no: 472
object,SIMPLE_NAME, line no: 618,testOnlyPrimitiveGetter,SIMPLE_NAME, line no: 480
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("onlyGetterPrimitive" person 1 CONVERTER),METHOD_INVOCATION, line no: 484
object,SIMPLE_NAME, line no: 618,"onlyGetterPrimitive",STRING_LITERAL, line no: 484
object,SIMPLE_NAME, line no: 618,1,NUMBER_LITERAL, line no: 484
object,SIMPLE_NAME, line no: 618,assertEquals(person.getOnlyGetterPrimitive() 1),METHOD_INVOCATION, line no: 486
object,SIMPLE_NAME, line no: 618,person.getOnlyGetterPrimitive(),METHOD_INVOCATION, line no: 486
object,SIMPLE_NAME, line no: 618,getOnlyGetterPrimitive,SIMPLE_NAME, line no: 486
object,SIMPLE_NAME, line no: 618,assertEquals(PropertyResolver.getValue("onlyGetterPrimitive" person) 1),METHOD_INVOCATION, line no: 487
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("onlyGetterPrimitive" person),METHOD_INVOCATION, line no: 487
object,SIMPLE_NAME, line no: 618,testOnlyStringGetter,SIMPLE_NAME, line no: 494
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("onlyGetterString" person "onlygetter" CONVERTER),METHOD_INVOCATION, line no: 498
object,SIMPLE_NAME, line no: 618,"onlyGetterString",STRING_LITERAL, line no: 498
object,SIMPLE_NAME, line no: 618,"onlygetter",STRING_LITERAL, line no: 498
object,SIMPLE_NAME, line no: 618,assertEquals(person.getOnlyGetterString() "onlygetter"),METHOD_INVOCATION, line no: 500
object,SIMPLE_NAME, line no: 618,person.getOnlyGetterString(),METHOD_INVOCATION, line no: 500
object,SIMPLE_NAME, line no: 618,getOnlyGetterString,SIMPLE_NAME, line no: 500
object,SIMPLE_NAME, line no: 618,assertEquals(PropertyResolver.getValue("onlyGetterString" person) "onlygetter"),METHOD_INVOCATION, line no: 501
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("onlyGetterString" person),METHOD_INVOCATION, line no: 501
object,SIMPLE_NAME, line no: 618,testGetTargetSetter,SIMPLE_NAME, line no: 508
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertySetter("number" address),METHOD_INVOCATION, line no: 512
object,SIMPLE_NAME, line no: 618,getPropertySetter,SIMPLE_NAME, line no: 512
object,SIMPLE_NAME, line no: 618,assertEquals(method.getName() "setNumber"),METHOD_INVOCATION, line no: 513
object,SIMPLE_NAME, line no: 618,"setNumber",STRING_LITERAL, line no: 513
object,SIMPLE_NAME, line no: 618,method=PropertyResolver.getPropertySetter("address.number" person),ASSIGNMENT, line no: 518
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertySetter("address.number" person),METHOD_INVOCATION, line no: 518
object,SIMPLE_NAME, line no: 618,method=PropertyResolver.getPropertySetter("addressArray[0].number" person),ASSIGNMENT, line no: 522
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertySetter("addressArray[0].number" person),METHOD_INVOCATION, line no: 522
object,SIMPLE_NAME, line no: 618,testOverriddenGetter,SIMPLE_NAME, line no: 529
object,SIMPLE_NAME, line no: 618,person.setName("foo"),METHOD_INVOCATION, line no: 532
object,SIMPLE_NAME, line no: 618,setName,SIMPLE_NAME, line no: 532
object,SIMPLE_NAME, line no: 618,"foo",STRING_LITERAL, line no: 532
object,SIMPLE_NAME, line no: 618,assertEquals("foo" name),METHOD_INVOCATION, line no: 535
object,SIMPLE_NAME, line no: 618,PropertyResolver.setValue("name" person "bar" CONVERTER),METHOD_INVOCATION, line no: 537
object,SIMPLE_NAME, line no: 618,"bar",STRING_LITERAL, line no: 537
object,SIMPLE_NAME, line no: 618,assertEquals("bar" name),METHOD_INVOCATION, line no: 540
object,SIMPLE_NAME, line no: 618,testPropertyClassWithSubType,SIMPLE_NAME, line no: 547
object,SIMPLE_NAME, line no: 618,assertEquals(String.class PropertyResolver.getPropertyClass("country.name" person)),METHOD_INVOCATION, line no: 550
object,SIMPLE_NAME, line no: 618,String.class,TYPE_LITERAL, line no: 550
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyClass("country.name" person),METHOD_INVOCATION, line no: 550
object,SIMPLE_NAME, line no: 618,PropertyResolver.getPropertyClass("country.subCountry.name" person),METHOD_INVOCATION, line no: 553
object,SIMPLE_NAME, line no: 618,"country.subCountry.name",STRING_LITERAL, line no: 553
object,SIMPLE_NAME, line no: 618,fail("country.subCountry shouldnt be found"),METHOD_INVOCATION, line no: 554
object,SIMPLE_NAME, line no: 618,"country.subCountry shouldnt be found",STRING_LITERAL, line no: 554
object,SIMPLE_NAME, line no: 618,e,SIMPLE_NAME, line no: 556
object,SIMPLE_NAME, line no: 618,person.setCountry(new Country2("test" new Country("test"))),METHOD_INVOCATION, line no: 560
object,SIMPLE_NAME, line no: 618,setCountry,SIMPLE_NAME, line no: 560
object,SIMPLE_NAME, line no: 618,new Country2("test" new Country("test")),CLASS_INSTANCE_CREATION, line no: 560
object,SIMPLE_NAME, line no: 618,Country2,SIMPLE_NAME, line no: 560
object,SIMPLE_NAME, line no: 618,new Country("test"),CLASS_INSTANCE_CREATION, line no: 560
object,SIMPLE_NAME, line no: 618,InnerVectorPOJO,SIMPLE_NAME, line no: 567
object,SIMPLE_NAME, line no: 618,Void,SIMPLE_NAME, line no: 567
object,SIMPLE_NAME, line no: 618,serialVersionUID,SIMPLE_NAME, line no: 569
object,SIMPLE_NAME, line no: 618,1L,NUMBER_LITERAL, line no: 569
object,SIMPLE_NAME, line no: 618,testValue,SIMPLE_NAME, line no: 574
object,SIMPLE_NAME, line no: 618,"vector",STRING_LITERAL, line no: 574
object,SIMPLE_NAME, line no: 618,testPropertyModel,SIMPLE_NAME, line no: 580
object,SIMPLE_NAME, line no: 618,(String)PropertyResolver.getValue("testValue" new InnerVectorPOJO()),CAST_EXPRESSION, line no: 582
object,SIMPLE_NAME, line no: 618,PropertyResolver.getValue("testValue" new InnerVectorPOJO()),METHOD_INVOCATION, line no: 582
object,SIMPLE_NAME, line no: 618,"testValue",STRING_LITERAL, line no: 582
object,SIMPLE_NAME, line no: 618,new InnerVectorPOJO(),CLASS_INSTANCE_CREATION, line no: 582
object,SIMPLE_NAME, line no: 618,assertEquals("vector" value),METHOD_INVOCATION, line no: 583
object,SIMPLE_NAME, line no: 618,testDirectFieldSetWithDifferentTypeThanGetter,SIMPLE_NAME, line no: 589
object,SIMPLE_NAME, line no: 618,DirectFieldSetWithDifferentTypeThanGetter,SIMPLE_NAME, line no: 591
object,SIMPLE_NAME, line no: 618,obj,SIMPLE_NAME, line no: 591
object,SIMPLE_NAME, line no: 618,new DirectFieldSetWithDifferentTypeThanGetter(),CLASS_INSTANCE_CREATION, line no: 591
