Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,equals,SIMPLE_NAME, line no: 182, 2.0, 0.21705426356589147, 1.0, 0.07407407407407407
y1,SIMPLE_NAME, line no: 443,copyOf,SIMPLE_NAME, line no: 679, 0.6060606060606061, 0.6060606060606061, 0.0, 0.16666666666666666
y1,SIMPLE_NAME, line no: 443,points.length + 4,INFIX_EXPRESSION, line no: 679, 0.6060606060606061, 0.6060606060606061, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,n + 1,INFIX_EXPRESSION, line no: 681, 0.6060606060606061, 0.6060606060606061, 0.0, 0.2
y1,SIMPLE_NAME, line no: 443,n + 2,INFIX_EXPRESSION, line no: 682, 0.6060606060606061, 0.6060606060606061, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,n + 3,INFIX_EXPRESSION, line no: 683, 0.6060606060606061, 0.6060606060606061, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getTabFrontEdge(),METHOD_INVOCATION, line no: 312, 0.6046511627906976, 0.40310077519379844, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getLength(),METHOD_INVOCATION, line no: 319, 0.6046511627906976, 0.4186046511627907, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getFinArea(),METHOD_INVOCATION, line no: 408, 0.6046511627906976, 0.11627906976744186, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getBodyRadius(),METHOD_INVOCATION, line no: 422, 0.6046511627906976, 0.09302325581395349, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getTabTrailingEdge(),METHOD_INVOCATION, line no: 459, 0.6046511627906976, 0.24806201550387597, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,MathUtil.equals(area 0),METHOD_INVOCATION, line no: 493, 0.6046511627906976, 0.6046511627906976, 0.0, 0.37037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getSpan(),METHOD_INVOCATION, line no: 499, 0.6046511627906976, 0.6046511627906976, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,MathUtil.equals(w * h 0),METHOD_INVOCATION, line no: 502, 0.6046511627906976, 0.6046511627906976, 0.0, 0.4074074074074074
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getFinPoints(),METHOD_INVOCATION, line no: 564, 0.6046511627906976, 0.17829457364341086, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,-getTabHeight(),PREFIX_EXPRESSION, line no: 676, 0.6046511627906976, 0.6046511627906976, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points=ArrayUtils.copyOf(points points.length + 4),ASSIGNMENT, line no: 679, 0.6046511627906976, 0.6046511627906976, 0.0, 0.14
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,ArrayUtils.copyOf(points points.length + 4),METHOD_INVOCATION, line no: 679, 0.6046511627906976, 0.6046511627906976, 0.0, 0.16279069767441862
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points[n]=new Coordinate(x2 0),ASSIGNMENT, line no: 680, 0.6046511627906976, 0.6046511627906976, 0.0, 0.16666666666666666
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points[n],ARRAY_ACCESS, line no: 680, 0.6046511627906976, 0.6046511627906976, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,new Coordinate(x2 0),CLASS_INSTANCE_CREATION, line no: 680, 0.6046511627906976, 0.6046511627906976, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points[n + 1]=new Coordinate(x2 y),ASSIGNMENT, line no: 681, 0.6046511627906976, 0.6046511627906976, 0.0, 0.17647058823529413
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points[n + 1],ARRAY_ACCESS, line no: 681, 0.6046511627906976, 0.6046511627906976, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,new Coordinate(x2 y),CLASS_INSTANCE_CREATION, line no: 681, 0.6046511627906976, 0.6046511627906976, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points[n + 2]=new Coordinate(x1 y),ASSIGNMENT, line no: 682, 0.6046511627906976, 0.6046511627906976, 0.0, 0.17647058823529413
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points[n + 2],ARRAY_ACCESS, line no: 682, 0.6046511627906976, 0.6046511627906976, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,new Coordinate(x1 y),CLASS_INSTANCE_CREATION, line no: 682, 0.6046511627906976, 0.6046511627906976, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points[n + 3]=new Coordinate(x1 0),ASSIGNMENT, line no: 683, 0.6046511627906976, 0.6046511627906976, 0.0, 0.17647058823529413
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,points[n + 3],ARRAY_ACCESS, line no: 683, 0.6046511627906976, 0.6046511627906976, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,new Coordinate(x1 0),CLASS_INSTANCE_CREATION, line no: 683, 0.6046511627906976, 0.6046511627906976, 0.0, 0.18518518518518517
Math,SIMPLE_NAME, line no: 443,getTabFrontEdge(),METHOD_INVOCATION, line no: 312, 0.6030534351145038, 0.40458015267175573, 0.0, 0.11764705882352941
Math,SIMPLE_NAME, line no: 443,getLength(),METHOD_INVOCATION, line no: 319, 0.6030534351145038, 0.4198473282442748, 0.0, 0.18181818181818182
Math,SIMPLE_NAME, line no: 443,getFinArea(),METHOD_INVOCATION, line no: 408, 0.6030534351145038, 0.12213740458015267, 0.0, 0.08333333333333333
Math,SIMPLE_NAME, line no: 443,getBodyRadius(),METHOD_INVOCATION, line no: 422, 0.6030534351145038, 0.09923664122137404, 0.0, 0.06666666666666667
Math,SIMPLE_NAME, line no: 443,getTabTrailingEdge(),METHOD_INVOCATION, line no: 459, 0.6030534351145038, 0.25190839694656486, 0.0, 0.05
Math,SIMPLE_NAME, line no: 443,MathUtil.equals(area 0),METHOD_INVOCATION, line no: 493, 0.6030534351145038, 0.6030534351145038, 0.0, 0.17391304347826086
Math,SIMPLE_NAME, line no: 443,getSpan(),METHOD_INVOCATION, line no: 499, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1111111111111111
Math,SIMPLE_NAME, line no: 443,MathUtil.equals(w * h 0),METHOD_INVOCATION, line no: 502, 0.6030534351145038, 0.6030534351145038, 0.0, 0.16666666666666666
Math,SIMPLE_NAME, line no: 443,getFinPoints(),METHOD_INVOCATION, line no: 564, 0.6030534351145038, 0.183206106870229, 0.0, 0.07142857142857142
Math,SIMPLE_NAME, line no: 443,-getTabHeight(),PREFIX_EXPRESSION, line no: 676, 0.6030534351145038, 0.6030534351145038, 0.0, 0.13333333333333333
Math,SIMPLE_NAME, line no: 443,points=ArrayUtils.copyOf(points points.length + 4),ASSIGNMENT, line no: 679, 0.6030534351145038, 0.6030534351145038, 0.0, 0.06
Math,SIMPLE_NAME, line no: 443,ArrayUtils.copyOf(points points.length + 4),METHOD_INVOCATION, line no: 679, 0.6030534351145038, 0.6030534351145038, 0.0, 0.06976744186046512
Math,SIMPLE_NAME, line no: 443,points[n]=new Coordinate(x2 0),ASSIGNMENT, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.06666666666666667
Math,SIMPLE_NAME, line no: 443,points[n],ARRAY_ACCESS, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1111111111111111
Math,SIMPLE_NAME, line no: 443,new Coordinate(x2 0),CLASS_INSTANCE_CREATION, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1
Math,SIMPLE_NAME, line no: 443,points[n + 1]=new Coordinate(x2 y),ASSIGNMENT, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.058823529411764705
Math,SIMPLE_NAME, line no: 443,points[n + 1],ARRAY_ACCESS, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.07692307692307693
Math,SIMPLE_NAME, line no: 443,new Coordinate(x2 y),CLASS_INSTANCE_CREATION, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1
Math,SIMPLE_NAME, line no: 443,points[n + 2]=new Coordinate(x1 y),ASSIGNMENT, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.058823529411764705
Math,SIMPLE_NAME, line no: 443,points[n + 2],ARRAY_ACCESS, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.07692307692307693
Math,SIMPLE_NAME, line no: 443,new Coordinate(x1 y),CLASS_INSTANCE_CREATION, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1
Math,SIMPLE_NAME, line no: 443,points[n + 3]=new Coordinate(x1 0),ASSIGNMENT, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.058823529411764705
Math,SIMPLE_NAME, line no: 443,points[n + 3],ARRAY_ACCESS, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.07692307692307693
Math,SIMPLE_NAME, line no: 443,new Coordinate(x1 0),CLASS_INSTANCE_CREATION, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1
abs,SIMPLE_NAME, line no: 443,MathUtil.equals(area 0),METHOD_INVOCATION, line no: 493, 0.6030534351145038, 0.6030534351145038, 0.0, 0.08695652173913043
abs,SIMPLE_NAME, line no: 443,MathUtil.equals(w * h 0),METHOD_INVOCATION, line no: 502, 0.6030534351145038, 0.6030534351145038, 0.0, 0.08333333333333333
abs,SIMPLE_NAME, line no: 443,getFinPoints(),METHOD_INVOCATION, line no: 564, 0.6030534351145038, 0.183206106870229, 0.0, 0.07142857142857142
abs,SIMPLE_NAME, line no: 443,points=ArrayUtils.copyOf(points points.length + 4),ASSIGNMENT, line no: 679, 0.6030534351145038, 0.6030534351145038, 0.0, 0.04
abs,SIMPLE_NAME, line no: 443,ArrayUtils.copyOf(points points.length + 4),METHOD_INVOCATION, line no: 679, 0.6030534351145038, 0.6030534351145038, 0.0, 0.046511627906976744
abs,SIMPLE_NAME, line no: 443,points[n]=new Coordinate(x2 0),ASSIGNMENT, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.03333333333333333
abs,SIMPLE_NAME, line no: 443,points[n],ARRAY_ACCESS, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1111111111111111
abs,SIMPLE_NAME, line no: 443,new Coordinate(x2 0),CLASS_INSTANCE_CREATION, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.05
abs,SIMPLE_NAME, line no: 443,points[n + 1]=new Coordinate(x2 y),ASSIGNMENT, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.029411764705882353
abs,SIMPLE_NAME, line no: 443,points[n + 1],ARRAY_ACCESS, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.07692307692307693
abs,SIMPLE_NAME, line no: 443,new Coordinate(x2 y),CLASS_INSTANCE_CREATION, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.05
abs,SIMPLE_NAME, line no: 443,points[n + 2]=new Coordinate(x1 y),ASSIGNMENT, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.029411764705882353
abs,SIMPLE_NAME, line no: 443,points[n + 2],ARRAY_ACCESS, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.07692307692307693
abs,SIMPLE_NAME, line no: 443,new Coordinate(x1 y),CLASS_INSTANCE_CREATION, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.05
abs,SIMPLE_NAME, line no: 443,points[n + 3]=new Coordinate(x1 0),ASSIGNMENT, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.029411764705882353
abs,SIMPLE_NAME, line no: 443,points[n + 3],ARRAY_ACCESS, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.07692307692307693
abs,SIMPLE_NAME, line no: 443,new Coordinate(x1 0),CLASS_INSTANCE_CREATION, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.05
y0 - y1,INFIX_EXPRESSION, line no: 443,getTabFrontEdge(),METHOD_INVOCATION, line no: 312, 0.6030534351145038, 0.40458015267175573, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getLength(),METHOD_INVOCATION, line no: 319, 0.6030534351145038, 0.4198473282442748, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getFinArea(),METHOD_INVOCATION, line no: 408, 0.6030534351145038, 0.12213740458015267, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getBodyRadius(),METHOD_INVOCATION, line no: 422, 0.6030534351145038, 0.09923664122137404, 0.0, 0.06666666666666667
y0 - y1,INFIX_EXPRESSION, line no: 443,getTabTrailingEdge(),METHOD_INVOCATION, line no: 459, 0.6030534351145038, 0.25190839694656486, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,MathUtil.equals(area 0),METHOD_INVOCATION, line no: 493, 0.6030534351145038, 0.6030534351145038, 0.0, 0.043478260869565216
y0 - y1,INFIX_EXPRESSION, line no: 443,getSpan(),METHOD_INVOCATION, line no: 499, 0.6030534351145038, 0.6030534351145038, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,MathUtil.equals(w * h 0),METHOD_INVOCATION, line no: 502, 0.6030534351145038, 0.6030534351145038, 0.0, 0.08333333333333333
y0 - y1,INFIX_EXPRESSION, line no: 443,getFinPoints(),METHOD_INVOCATION, line no: 564, 0.6030534351145038, 0.183206106870229, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,-getTabHeight(),PREFIX_EXPRESSION, line no: 676, 0.6030534351145038, 0.6030534351145038, 0.0, 0.06666666666666667
y0 - y1,INFIX_EXPRESSION, line no: 443,points=ArrayUtils.copyOf(points points.length + 4),ASSIGNMENT, line no: 679, 0.6030534351145038, 0.6030534351145038, 0.0, 0.06
y0 - y1,INFIX_EXPRESSION, line no: 443,ArrayUtils.copyOf(points points.length + 4),METHOD_INVOCATION, line no: 679, 0.6030534351145038, 0.6030534351145038, 0.0, 0.06976744186046512
y0 - y1,INFIX_EXPRESSION, line no: 443,points[n]=new Coordinate(x2 0),ASSIGNMENT, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.03333333333333333
y0 - y1,INFIX_EXPRESSION, line no: 443,points[n],ARRAY_ACCESS, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,new Coordinate(x2 0),CLASS_INSTANCE_CREATION, line no: 680, 0.6030534351145038, 0.6030534351145038, 0.0, 0.05
y0 - y1,INFIX_EXPRESSION, line no: 443,points[n + 1]=new Coordinate(x2 y),ASSIGNMENT, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.08823529411764706
y0 - y1,INFIX_EXPRESSION, line no: 443,points[n + 1],ARRAY_ACCESS, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.23076923076923078
y0 - y1,INFIX_EXPRESSION, line no: 443,new Coordinate(x2 y),CLASS_INSTANCE_CREATION, line no: 681, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1
y0 - y1,INFIX_EXPRESSION, line no: 443,points[n + 2]=new Coordinate(x1 y),ASSIGNMENT, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.08823529411764706
y0 - y1,INFIX_EXPRESSION, line no: 443,points[n + 2],ARRAY_ACCESS, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.15384615384615385
y0 - y1,INFIX_EXPRESSION, line no: 443,new Coordinate(x1 y),CLASS_INSTANCE_CREATION, line no: 682, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1
y0 - y1,INFIX_EXPRESSION, line no: 443,points[n + 3]=new Coordinate(x1 0),ASSIGNMENT, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.08823529411764706
y0 - y1,INFIX_EXPRESSION, line no: 443,points[n + 3],ARRAY_ACCESS, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.15384615384615385
y0 - y1,INFIX_EXPRESSION, line no: 443,new Coordinate(x1 0),CLASS_INSTANCE_CREATION, line no: 683, 0.6030534351145038, 0.6030534351145038, 0.0, 0.1
0.00001,NUMBER_LITERAL, line no: 443,MathUtil.equals(area 0),METHOD_INVOCATION, line no: 493, 0.6, 0.6, 0.0, 0.08695652173913043
0.00001,NUMBER_LITERAL, line no: 443,MathUtil.equals(w * h 0),METHOD_INVOCATION, line no: 502, 0.6, 0.6, 0.0, 0.08333333333333333
0.00001,NUMBER_LITERAL, line no: 443,getFinPoints(),METHOD_INVOCATION, line no: 564, 0.6, 0.17692307692307693, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,points=ArrayUtils.copyOf(points points.length + 4),ASSIGNMENT, line no: 679, 0.6, 0.6, 0.0, 0.02
0.00001,NUMBER_LITERAL, line no: 443,ArrayUtils.copyOf(points points.length + 4),METHOD_INVOCATION, line no: 679, 0.6, 0.6, 0.0, 0.023255813953488372
0.00001,NUMBER_LITERAL, line no: 443,points[n]=new Coordinate(x2 0),ASSIGNMENT, line no: 680, 0.6, 0.6, 0.0, 0.03333333333333333
0.00001,NUMBER_LITERAL, line no: 443,points[n],ARRAY_ACCESS, line no: 680, 0.6, 0.6, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,new Coordinate(x2 0),CLASS_INSTANCE_CREATION, line no: 680, 0.6, 0.6, 0.0, 0.05
0.00001,NUMBER_LITERAL, line no: 443,points[n + 1]=new Coordinate(x2 y),ASSIGNMENT, line no: 681, 0.6, 0.6, 0.0, 0.029411764705882353
0.00001,NUMBER_LITERAL, line no: 443,points[n + 1],ARRAY_ACCESS, line no: 681, 0.6, 0.6, 0.0, 0.07692307692307693
0.00001,NUMBER_LITERAL, line no: 443,new Coordinate(x2 y),CLASS_INSTANCE_CREATION, line no: 681, 0.6, 0.6, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,points[n + 2]=new Coordinate(x1 y),ASSIGNMENT, line no: 682, 0.6, 0.6, 0.0, 0.029411764705882353
0.00001,NUMBER_LITERAL, line no: 443,points[n + 2],ARRAY_ACCESS, line no: 682, 0.6, 0.6, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,new Coordinate(x1 y),CLASS_INSTANCE_CREATION, line no: 682, 0.6, 0.6, 0.0, 0.05
0.00001,NUMBER_LITERAL, line no: 443,points[n + 3]=new Coordinate(x1 0),ASSIGNMENT, line no: 683, 0.6, 0.6, 0.0, 0.029411764705882353
0.00001,NUMBER_LITERAL, line no: 443,points[n + 3],ARRAY_ACCESS, line no: 683, 0.6, 0.6, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,new Coordinate(x1 0),CLASS_INSTANCE_CREATION, line no: 683, 0.6, 0.6, 0.0, 0.05
y0,SIMPLE_NAME, line no: 443,MathUtil.equals(area 0),METHOD_INVOCATION, line no: 493, 0.5984848484848485, 0.5984848484848485, 0.0, 0.043478260869565216
y0,SIMPLE_NAME, line no: 443,MathUtil.equals(w * h 0),METHOD_INVOCATION, line no: 502, 0.5984848484848485, 0.5984848484848485, 0.0, 0.041666666666666664
y0,SIMPLE_NAME, line no: 443,getFinPoints(),METHOD_INVOCATION, line no: 564, 0.5984848484848485, 0.18181818181818182, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,points=ArrayUtils.copyOf(points points.length + 4),ASSIGNMENT, line no: 679, 0.5984848484848485, 0.5984848484848485, 0.0, 0.02
y0,SIMPLE_NAME, line no: 443,ArrayUtils.copyOf(points points.length + 4),METHOD_INVOCATION, line no: 679, 0.5984848484848485, 0.5984848484848485, 0.0, 0.023255813953488372
y0,SIMPLE_NAME, line no: 443,points[n]=new Coordinate(x2 0),ASSIGNMENT, line no: 680, 0.5984848484848485, 0.5984848484848485, 0.0, 0.03333333333333333
y0,SIMPLE_NAME, line no: 443,points[n],ARRAY_ACCESS, line no: 680, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,new Coordinate(x2 0),CLASS_INSTANCE_CREATION, line no: 680, 0.5984848484848485, 0.5984848484848485, 0.0, 0.05
y0,SIMPLE_NAME, line no: 443,points[n + 1]=new Coordinate(x2 y),ASSIGNMENT, line no: 681, 0.5984848484848485, 0.5984848484848485, 0.0, 0.029411764705882353
y0,SIMPLE_NAME, line no: 443,points[n + 1],ARRAY_ACCESS, line no: 681, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,new Coordinate(x2 y),CLASS_INSTANCE_CREATION, line no: 681, 0.5984848484848485, 0.5984848484848485, 0.0, 0.05
y0,SIMPLE_NAME, line no: 443,points[n + 2]=new Coordinate(x1 y),ASSIGNMENT, line no: 682, 0.5984848484848485, 0.5984848484848485, 0.0, 0.029411764705882353
y0,SIMPLE_NAME, line no: 443,points[n + 2],ARRAY_ACCESS, line no: 682, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,new Coordinate(x1 y),CLASS_INSTANCE_CREATION, line no: 682, 0.5984848484848485, 0.5984848484848485, 0.0, 0.05
y0,SIMPLE_NAME, line no: 443,points[n + 3]=new Coordinate(x1 0),ASSIGNMENT, line no: 683, 0.5984848484848485, 0.5984848484848485, 0.0, 0.029411764705882353
y0,SIMPLE_NAME, line no: 443,points[n + 3],ARRAY_ACCESS, line no: 683, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,new Coordinate(x1 0),CLASS_INSTANCE_CREATION, line no: 683, 0.5984848484848485, 0.5984848484848485, 0.0, 0.05
y1,SIMPLE_NAME, line no: 443,MathUtil.equals(area 0),METHOD_INVOCATION, line no: 493, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,MathUtil.equals(w * h 0),METHOD_INVOCATION, line no: 502, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,getFinPoints(),METHOD_INVOCATION, line no: 564, 0.5984848484848485, 0.18181818181818182, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,points=ArrayUtils.copyOf(points points.length + 4),ASSIGNMENT, line no: 679, 0.5984848484848485, 0.5984848484848485, 0.0, 0.02
y1,SIMPLE_NAME, line no: 443,ArrayUtils.copyOf(points points.length + 4),METHOD_INVOCATION, line no: 679, 0.5984848484848485, 0.5984848484848485, 0.0, 0.023255813953488372
y1,SIMPLE_NAME, line no: 443,points[n]=new Coordinate(x2 0),ASSIGNMENT, line no: 680, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,points[n],ARRAY_ACCESS, line no: 680, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,new Coordinate(x2 0),CLASS_INSTANCE_CREATION, line no: 680, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,points[n + 1]=new Coordinate(x2 y),ASSIGNMENT, line no: 681, 0.5984848484848485, 0.5984848484848485, 0.0, 0.029411764705882353
y1,SIMPLE_NAME, line no: 443,points[n + 1],ARRAY_ACCESS, line no: 681, 0.5984848484848485, 0.5984848484848485, 0.0, 0.07692307692307693
y1,SIMPLE_NAME, line no: 443,new Coordinate(x2 y),CLASS_INSTANCE_CREATION, line no: 681, 0.5984848484848485, 0.5984848484848485, 0.0, 0.05
y1,SIMPLE_NAME, line no: 443,points[n + 2]=new Coordinate(x1 y),ASSIGNMENT, line no: 682, 0.5984848484848485, 0.5984848484848485, 0.0, 0.029411764705882353
y1,SIMPLE_NAME, line no: 443,points[n + 2],ARRAY_ACCESS, line no: 682, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,new Coordinate(x1 y),CLASS_INSTANCE_CREATION, line no: 682, 0.5984848484848485, 0.5984848484848485, 0.0, 0.05
y1,SIMPLE_NAME, line no: 443,points[n + 3]=new Coordinate(x1 0),ASSIGNMENT, line no: 683, 0.5984848484848485, 0.5984848484848485, 0.0, 0.029411764705882353
y1,SIMPLE_NAME, line no: 443,points[n + 3],ARRAY_ACCESS, line no: 683, 0.5984848484848485, 0.5984848484848485, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,new Coordinate(x1 0),CLASS_INSTANCE_CREATION, line no: 683, 0.5984848484848485, 0.5984848484848485, 0.0, 0.05
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,c,SIMPLE_NAME, line no: 577, 0.5692307692307692, 0.5692307692307692, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,thickness,SIMPLE_NAME, line no: 104, 0.5658914728682171, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,c,SIMPLE_NAME, line no: 577, 0.5658914728682171, 0.5658914728682171, 0.0, 0.0
Math,SIMPLE_NAME, line no: 443,thickness,SIMPLE_NAME, line no: 104, 0.5648854961832062, 0.007633587786259542, 0.0, 0.2222222222222222
Math,SIMPLE_NAME, line no: 443,c,SIMPLE_NAME, line no: 577, 0.5648854961832062, 0.5648854961832062, 0.0, 0.0
abs,SIMPLE_NAME, line no: 443,c,SIMPLE_NAME, line no: 577, 0.5648854961832062, 0.5648854961832062, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,c,SIMPLE_NAME, line no: 577, 0.5648854961832062, 0.5648854961832062, 0.0, 0.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,baseRotation,SIMPLE_NAME, line no: 89, 0.5615384615384615, 0.007692307692307693, 0.0, 0.17647058823529413
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,transform,SIMPLE_NAME, line no: 421, 0.5615384615384615, 0.1, 0.0, 0.17647058823529413
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,set,SIMPLE_NAME, line no: 576, 0.5615384615384615, 0.007692307692307693, 0.0, 0.058823529411764705
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,thickness / 2,INFIX_EXPRESSION, line no: 580, 0.5615384615384615, 0.5615384615384615, 0.0, 0.29411764705882354
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,add,SIMPLE_NAME, line no: 582, 0.5615384615384615, 0.5615384615384615, 0.0, 0.058823529411764705
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,i < fins,INFIX_EXPRESSION, line no: 583, 0.5615384615384615, 0.5615384615384615, 0.0, 0.11764705882352941
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,-thickness / 2,INFIX_EXPRESSION, line no: 588, 0.5615384615384615, 0.5615384615384615, 0.0, 0.29411764705882354
